StartDate,FacilityLongName,numvisits,year,week,month,month.year
2017-08-14,Lions Gate Hospital,171,2017,450,08,08-17
2017-08-15,Lions Gate Hospital,172,2017,450,08,08-17
2017-08-16,Lions Gate Hospital,186,2017,450,08,08-17
2017-08-17,Lions Gate Hospital,161,2017,450,08,08-17
2017-08-18,Lions Gate Hospital,163,2017,450,08,08-17
2017-08-19,Lions Gate Hospital,171,2017,450,08,08-17
2017-08-20,Lions Gate Hospital,194,2017,451,08,08-17
2017-08-21,Lions Gate Hospital,164,2017,451,08,08-17
2017-08-22,Lions Gate Hospital,163,2017,451,08,08-17
2017-08-23,Lions Gate Hospital,171,2017,451,08,08-17
2017-08-24,Lions Gate Hospital,173,2017,451,08,08-17
2017-08-25,Lions Gate Hospital,167,2017,451,08,08-17
2017-08-26,Lions Gate Hospital,160,2017,451,08,08-17
2017-08-27,Lions Gate Hospital,183,2017,452,08,08-17
2017-08-28,Lions Gate Hospital,180,2017,452,08,08-17
2017-08-29,Lions Gate Hospital,186,2017,452,08,08-17
2017-08-30,Lions Gate Hospital,178,2017,452,08,08-17
2017-08-31,Lions Gate Hospital,191,2017,452,08,08-17
2017-09-01,Lions Gate Hospital,180,2017,452,09,09-17
2017-09-02,Lions Gate Hospital,189,2017,452,09,09-17
2017-09-03,Lions Gate Hospital,224,2017,453,09,09-17
2017-09-04,Lions Gate Hospital,197,2017,453,09,09-17
2017-09-05,Lions Gate Hospital,197,2017,453,09,09-17
2017-09-06,Lions Gate Hospital,201,2017,453,09,09-17
2017-09-07,Lions Gate Hospital,187,2017,453,09,09-17
2017-09-08,Lions Gate Hospital,183,2017,453,09,09-17
2017-09-09,Lions Gate Hospital,181,2017,453,09,09-17
2017-09-10,Lions Gate Hospital,200,2017,454,09,09-17
2017-09-11,Lions Gate Hospital,157,2017,454,09,09-17
2017-09-12,Lions Gate Hospital,163,2017,454,09,09-17
2017-09-13,Lions Gate Hospital,193,2017,454,09,09-17
2017-09-14,Lions Gate Hospital,166,2017,454,09,09-17
2017-09-15,Lions Gate Hospital,178,2017,454,09,09-17
2017-09-16,Lions Gate Hospital,152,2017,454,09,09-17
2017-09-17,Lions Gate Hospital,178,2017,455,09,09-17
2017-09-18,Lions Gate Hospital,167,2017,455,09,09-17
2017-09-19,Lions Gate Hospital,179,2017,455,09,09-17
2017-09-20,Lions Gate Hospital,144,2017,455,09,09-17
2017-09-21,Lions Gate Hospital,157,2017,455,09,09-17
2017-09-22,Lions Gate Hospital,186,2017,455,09,09-17
2017-09-23,Lions Gate Hospital,177,2017,455,09,09-17
2017-09-24,Lions Gate Hospital,190,2017,456,09,09-17
2017-09-25,Lions Gate Hospital,178,2017,456,09,09-17
2017-09-26,Lions Gate Hospital,161,2017,456,09,09-17
2017-09-27,Lions Gate Hospital,185,2017,456,09,09-17
2017-09-28,Lions Gate Hospital,181,2017,456,09,09-17
2017-09-29,Lions Gate Hospital,177,2017,456,09,09-17
2017-09-30,Lions Gate Hospital,149,2017,456,09,09-17
2017-10-01,Lions Gate Hospital,177,2017,457,10,10-17
2017-10-02,Lions Gate Hospital,185,2017,457,10,10-17
2017-10-03,Lions Gate Hospital,181,2017,457,10,10-17
2017-10-04,Lions Gate Hospital,179,2017,457,10,10-17
2017-10-05,Lions Gate Hospital,161,2017,457,10,10-17
2017-10-06,Lions Gate Hospital,174,2017,457,10,10-17
2017-10-07,Lions Gate Hospital,164,2017,457,10,10-17
2017-10-08,Lions Gate Hospital,188,2017,458,10,10-17
2017-10-09,Lions Gate Hospital,172,2017,458,10,10-17
2017-10-10,Lions Gate Hospital,147,2017,458,10,10-17
2017-10-11,Lions Gate Hospital,162,2017,458,10,10-17
2017-10-12,Lions Gate Hospital,177,2017,458,10,10-17
2017-10-13,Lions Gate Hospital,165,2017,458,10,10-17
2017-10-14,Lions Gate Hospital,161,2017,458,10,10-17
2017-10-15,Lions Gate Hospital,182,2017,459,10,10-17
2017-10-16,Lions Gate Hospital,191,2017,459,10,10-17
2017-10-17,Lions Gate Hospital,167,2017,459,10,10-17
2017-10-18,Lions Gate Hospital,161,2017,459,10,10-17
2017-10-19,Lions Gate Hospital,174,2017,459,10,10-17
2017-10-20,Lions Gate Hospital,138,2017,459,10,10-17
2017-10-21,Lions Gate Hospital,148,2017,459,10,10-17
2017-10-22,Lions Gate Hospital,179,2017,460,10,10-17
2017-10-23,Lions Gate Hospital,163,2017,460,10,10-17
2017-10-24,Lions Gate Hospital,155,2017,460,10,10-17
2017-10-25,Lions Gate Hospital,156,2017,460,10,10-17
2017-10-26,Lions Gate Hospital,186,2017,460,10,10-17
2017-10-27,Lions Gate Hospital,175,2017,460,10,10-17
2017-10-28,Lions Gate Hospital,157,2017,460,10,10-17
2017-10-29,Lions Gate Hospital,185,2017,461,10,10-17
2017-10-30,Lions Gate Hospital,207,2017,461,10,10-17
2017-10-31,Lions Gate Hospital,164,2017,461,10,10-17
2017-11-01,Lions Gate Hospital,154,2017,461,11,11-17
2017-11-02,Lions Gate Hospital,169,2017,461,11,11-17
2017-11-03,Lions Gate Hospital,145,2017,461,11,11-17
2017-11-04,Lions Gate Hospital,156,2017,461,11,11-17
2017-11-05,Lions Gate Hospital,180,2017,462,11,11-17
2017-11-06,Lions Gate Hospital,178,2017,462,11,11-17
2017-11-07,Lions Gate Hospital,162,2017,462,11,11-17
2017-11-08,Lions Gate Hospital,148,2017,462,11,11-17
2017-11-09,Lions Gate Hospital,156,2017,462,11,11-17
2017-11-10,Lions Gate Hospital,172,2017,462,11,11-17
2017-11-11,Lions Gate Hospital,151,2017,462,11,11-17
2017-11-12,Lions Gate Hospital,170,2017,463,11,11-17
2017-11-13,Lions Gate Hospital,174,2017,463,11,11-17
2017-11-14,Lions Gate Hospital,180,2017,463,11,11-17
2017-11-15,Lions Gate Hospital,149,2017,463,11,11-17
2017-11-16,Lions Gate Hospital,137,2017,463,11,11-17
2017-11-17,Lions Gate Hospital,155,2017,463,11,11-17
2017-11-18,Lions Gate Hospital,180,2017,463,11,11-17
2017-11-19,Lions Gate Hospital,179,2017,464,11,11-17
2017-11-20,Lions Gate Hospital,167,2017,464,11,11-17
2017-11-21,Lions Gate Hospital,142,2017,464,11,11-17
2017-11-22,Lions Gate Hospital,153,2017,464,11,11-17
2017-11-23,Lions Gate Hospital,169,2017,464,11,11-17
2017-11-24,Lions Gate Hospital,156,2017,464,11,11-17
2017-11-25,Lions Gate Hospital,151,2017,464,11,11-17
2017-11-26,Lions Gate Hospital,170,2017,465,11,11-17
2017-11-27,Lions Gate Hospital,197,2017,465,11,11-17
2017-11-28,Lions Gate Hospital,158,2017,465,11,11-17
2017-11-29,Lions Gate Hospital,157,2017,465,11,11-17
2017-11-30,Lions Gate Hospital,169,2017,465,11,11-17
2017-12-01,Lions Gate Hospital,163,2017,465,12,12-17
2017-12-02,Lions Gate Hospital,145,2017,465,12,12-17
2017-12-03,Lions Gate Hospital,196,2017,466,12,12-17
2017-12-04,Lions Gate Hospital,168,2017,466,12,12-17
2017-12-05,Lions Gate Hospital,154,2017,466,12,12-17
2017-12-06,Lions Gate Hospital,139,2017,466,12,12-17
2017-12-07,Lions Gate Hospital,161,2017,466,12,12-17
2017-12-08,Lions Gate Hospital,160,2017,466,12,12-17
2017-12-09,Lions Gate Hospital,167,2017,466,12,12-17
2017-12-10,Lions Gate Hospital,177,2017,467,12,12-17
2017-12-11,Lions Gate Hospital,192,2017,467,12,12-17
2017-12-12,Lions Gate Hospital,169,2017,467,12,12-17
2017-12-13,Lions Gate Hospital,163,2017,467,12,12-17
2017-12-14,Lions Gate Hospital,163,2017,467,12,12-17
2017-12-15,Lions Gate Hospital,175,2017,467,12,12-17
2017-12-16,Lions Gate Hospital,170,2017,467,12,12-17
2017-12-17,Lions Gate Hospital,181,2017,468,12,12-17
2017-12-18,Lions Gate Hospital,178,2017,468,12,12-17
2017-12-19,Lions Gate Hospital,177,2017,468,12,12-17
2017-12-20,Lions Gate Hospital,216,2017,468,12,12-17
2017-12-21,Lions Gate Hospital,191,2017,468,12,12-17
2017-12-22,Lions Gate Hospital,189,2017,468,12,12-17
2017-12-23,Lions Gate Hospital,188,2017,468,12,12-17
2017-12-24,Lions Gate Hospital,185,2017,469,12,12-17
2017-12-25,Lions Gate Hospital,203,2017,469,12,12-17
2017-12-26,Lions Gate Hospital,201,2017,469,12,12-17
2017-12-27,Lions Gate Hospital,180,2017,469,12,12-17
2017-12-28,Lions Gate Hospital,159,2017,469,12,12-17
2017-12-29,Lions Gate Hospital,199,2017,469,12,12-17
2017-12-30,Lions Gate Hospital,209,2017,469,12,12-17
2017-12-31,Lions Gate Hospital,213,2017,470,12,12-17
2018-01-01,Lions Gate Hospital,212,2018,470,01,01-18
2018-01-02,Lions Gate Hospital,203,2018,470,01,01-18
2018-01-03,Lions Gate Hospital,195,2018,470,01,01-18
2018-01-04,Lions Gate Hospital,178,2018,470,01,01-18
2018-01-05,Lions Gate Hospital,178,2018,470,01,01-18
2018-01-06,Lions Gate Hospital,194,2018,470,01,01-18
2018-01-07,Lions Gate Hospital,206,2018,471,01,01-18
2018-01-08,Lions Gate Hospital,180,2018,471,01,01-18
2018-01-09,Lions Gate Hospital,148,2018,471,01,01-18
2018-01-10,Lions Gate Hospital,194,2018,471,01,01-18
2018-01-11,Lions Gate Hospital,175,2018,471,01,01-18
2018-01-12,Lions Gate Hospital,161,2018,471,01,01-18
2018-01-13,Lions Gate Hospital,184,2018,471,01,01-18
2018-01-14,Lions Gate Hospital,188,2018,472,01,01-18
2018-01-15,Lions Gate Hospital,176,2018,472,01,01-18
2018-01-16,Lions Gate Hospital,168,2018,472,01,01-18
